sample_id,instrument_id,run_date,month,retention_time_min,peak_area,peak_width_min,concentration_mgL,true_value_mgL,error_mgL,error_pct,percent_recovery,rsd_pct,response_factor,peakarea_zscore,retention_deviation,is_outlier,replicate_number,residual,ewma,cusum,roll_mean,roll_std,roll_cv,slope,intercept,r2,total_runs,out_of_control,mean_peak_area,std_peak_area,ucl,lcl,out_of_control_runs,resolution,tailing,plates
S231,GC_02,2025-03-04,2025-03,3.83,10062.0,0.12,1.01,1.02,-0.010000000000000009,-0.980392156862746,99.01960784313727,0.0,9962.376237623763,-0.12550343115327547,0.12986842105263152,0,1,219.73245614035113,9832.7344883506,760.4736842105631,9803.42857142857,213.40872923637505,0.021768785041015176,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.8406335808954988,1.053327475998128,16298.77777777778
S232,HPLC_01,2025-03-23,2025-03,5.24,10104.0,0.09,1.01,1.0,0.010000000000000009,1.0000000000000009,101.0,0.0,10003.960396039603,-0.006145737639309258,0.00533936651583744,0,1,-274.4162895927602,10259.783859813491,-365.00904977376376,10240.57142857143,222.38694291919563,0.021716263049416457,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.5626117756856326,1.068307333009873,54237.23456790124
S233,GC_02,2025-02-22,2025-02,3.74,9635.0,0.08,0.96,0.99,-0.030000000000000027,-3.030303030303033,96.96969696969697,0.0,10036.458333333334,-1.338973315211932,0.039868421052631664,0,1,-207.26754385964887,9892.90559632115,2494.6973684210825,9883.714285714286,250.96926391207782,0.02539220141913891,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.9431434562741856,1.0212817719423524,34969.0
S234,GC_02,2025-03-06,2025-03,3.68,9697.0,0.08,0.97,1.01,-0.040000000000000036,-3.960396039603964,96.03960396039604,0.0,9996.907216494845,-1.1627786247865535,-0.02013157894736839,0,1,-145.26754385964887,9812.03205803551,582.6710526316165,9829.857142857143,229.6725412200481,0.02336478932320389,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.50983601993089,0.9738722081192119,33856.0
S235,HPLC_01,2025-03-31,2025-03,5.29,10054.0,0.09,1.01,1.0,0.010000000000000009,1.0000000000000009,101.0,0.0,9954.455445544554,-0.14823822991784047,0.05533936651583726,0,1,-324.4162895927602,10366.577763223744,-226.75113122172843,10392.714285714286,243.26646178331026,0.02340740398470318,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.948438674349807,1.103973720043636,55277.234567901236
S236,GC_02,2025-02-19,2025-02,3.78,10118.0,0.12,1.01,1.03,-0.020000000000000018,-1.9417475728155356,98.05825242718447,0.0,10017.821782178218,0.033640160198679485,0.07986842105263126,0,1,275.73245614035113,9906.564130407087,2204.5701754386246,9861.42857142857,199.23675793960388,0.02020364052697707,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.2837913747797725,0.9848716577131422,15876.0
S237,GC_02,2025-01-30,2025-01,3.67,9526.0,0.11,0.95,0.99,-0.040000000000000036,-4.040404040404044,95.95959595959596,0.0,10027.368421052632,-1.6487349483791303,-0.03013157894736862,0,1,-316.26754385964887,9787.70384425199,2027.807017543877,9812.714285714286,213.98809490694563,0.021807227712568523,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.2307490534199594,0.8846005442015326,17810.115702479336
S238,HPLC_01,2025-02-11,2025-02,5.23,10340.0,0.09,1.03,1.07,-0.040000000000000036,-3.738317757009349,96.26168224299066,0.0,10038.83495145631,0.6645308259153581,-0.0046606334841623465,0,1,-38.41628959276022,10524.80725189946,885.1176470588198,10574.57142857143,220.0726070662912,0.02081149184653263,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.7957450852287677,0.9775346674661823,54030.41975308644
S239,GC_02,2025-02-07,2025-02,3.81,9693.0,0.1,0.97,0.98,-0.010000000000000009,-1.020408163265307,98.9795918367347,0.0,9992.783505154639,-1.174146024168836,0.1098684210526315,0,1,-149.26754385964887,9874.179405768553,1836.2587719298463,9905.142857142857,201.86829747092293,0.020380150027351746,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.20021564232246,1.0221628559347968,23225.760000000002
S240,GC_02,2025-03-17,2025-03,3.61,10095.0,0.08,1.01,0.99,0.020000000000000018,2.020202020202022,102.020202020202,0.0,9995.049504950495,-0.03172238624944488,-0.09013157894736867,0,1,252.73245614035113,9886.059197218485,703.574561403555,9862.42857142857,265.59044733251295,0.026929517958885683,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.8231657142591295,0.9091919147275394,32580.25
S241,GC_02,2025-03-28,2025-03,3.59,9760.0,0.08,0.98,0.95,0.030000000000000027,3.157894736842108,103.15789473684211,0.0,9959.183673469388,-0.9837420845156041,-0.11013157894736869,0,1,-82.26754385964887,9799.923813745452,-661.9868421052088,9770.0,203.6663938896144,0.02084609968163914,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.344250749607866,1.0869127037576445,32220.25
S242,HPLC_01,2025-02-15,2025-02,5.0,10499.0,0.07,1.05,1.05,0.0,0.0,100.0,0.0,9999.047619047618,1.1163849513610873,-0.23466063348416277,0,1,120.58371040723978,10463.026440579008,1403.1221719456971,10470.714285714286,207.49354551063263,0.01981656072821377,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.565181696417571,1.0025964539056944,81632.65306122447
S243,GC_02,2025-03-14,2025-03,3.6,9769.0,0.09,0.98,0.97,0.010000000000000009,1.0309278350515474,101.03092783505154,0.0,9968.367346938776,-0.9581654359054684,-0.10013157894736846,0,1,-73.26754385964887,9886.111673612011,726.9824561403948,9891.42857142857,158.90548253899485,0.01606496790544431,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.99992544085499,0.9471044455701865,25600.0
S244,HPLC_01,2025-02-09,2025-02,5.14,10434.0,0.07,1.04,0.99,0.050000000000000044,5.0505050505050555,105.05050505050507,0.0,10032.692307692307,0.9316647113989968,-0.09466063348416309,0,1,55.58371040723978,10400.49348411353,-432.3846153846189,10392.0,302.81567550794506,0.02913930672709248,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.152981744220307,0.9935155728855778,86268.08163265303
S245,HPLC_01,2025-02-06,2025-02,5.04,10648.0,0.1,1.06,1.05,0.010000000000000009,0.9523809523809532,100.95238095238095,0.0,10045.283018867924,1.5398205783511105,-0.19466063348416274,0,1,269.5837104072398,10383.263690671474,-346.0542986425371,10308.857142857143,227.95644947476615,0.022112679059939622,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.9183586585966779,1.079937304712447,40642.56
S246,GC_02,2025-03-30,2025-03,3.5,9967.0,0.09,1.0,0.98,0.020000000000000018,2.040816326530614,102.04081632653062,0.0,9967.0,-0.3954791664824848,-0.20013157894736855,0,1,124.73245614035113,9846.836003987515,-816.1271929823997,9855.142857142857,190.51634100642283,0.019331667107021132,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.3880793670877267,0.9148675979639898,24197.530864197535
S247,HPLC_01,2025-02-15,2025-02,5.38,10391.0,0.11,1.04,1.03,0.010000000000000009,0.9708737864077678,100.97087378640776,0.0,9991.346153846154,0.80946516803946,0.14533936651583712,0,1,12.583710407239778,10448.621152463207,1415.705882352937,10420.0,168.76512277916657,0.01619626898072616,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.8924406120724393,1.0058995444690084,38273.5867768595
S248,HPLC_01,2025-01-25,2025-01,5.39,10018.0,0.08,1.0,1.03,-0.030000000000000027,-2.9126213592233037,97.0873786407767,0.0,10018.0,-0.25054482435838293,0.1553393665158369,0,1,-360.4162895927602,10288.270946378629,-2367.6470588235316,10292.285714285714,294.70477560077774,0.02863355952038204,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.9163741767292324,1.0099787281031791,72630.25
S249,HPLC_01,2025-02-11,2025-02,5.01,10494.0,0.08,1.05,1.06,-0.010000000000000009,-0.9433962264150951,99.05660377358491,0.0,9994.285714285714,1.1021757021332343,-0.22466063348416299,0,1,115.58371040723978,10518.645801519568,1000.7013574660596,10583.142857142857,214.79015229709992,0.020295497773814144,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.853154805263575,0.9138826828604032,62750.249999999985
S250,GC_02,2025-03-03,2025-03,3.71,9694.0,0.11,0.97,0.97,0.0,0.0,100.0,0.0,9993.814432989691,-1.1713041743232653,0.009868421052631415,0,1,-148.26754385964887,9719.215797559762,521.2763157895097,9722.142857142857,183.56781541747065,0.01888141514836962,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.3911254405245788,0.9452482572331733,18200.462809917353
S251,HPLC_01,2025-02-17,2025-02,5.17,10226.0,0.08,1.02,1.06,-0.040000000000000036,-3.7735849056603805,96.22641509433963,0.0,10025.490196078432,0.34055994352030694,-0.06466063348416284,0,1,-152.41628959276022,10395.483481113057,1480.7918552036153,10387.714285714286,263.3209159218165,0.025349264398227513,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.1927206881241883,1.0636629134281639,66822.25
S252,HPLC_01,2025-03-03,2025-03,5.1,10485.0,0.08,1.05,1.09,-0.040000000000000036,-3.6697247706422047,96.3302752293578,0.0,9985.714285714284,1.0765990535230987,-0.13466063348416313,0,1,106.58371040723978,10473.12068262437,1203.6380090497678,10446.142857142857,256.05496061811516,0.024511914504694914,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.6548832816251677,0.9887043208902468,65024.999999999985
S253,HPLC_01,2025-03-20,2025-03,5.45,10391.0,0.11,1.04,1.08,-0.040000000000000036,-3.703703703703707,96.29629629629629,0.0,9991.346153846154,0.80946516803946,0.2153393665158374,0,1,12.583710407239778,10432.450448079206,246.40271493211912,10413.714285714286,243.31167548757676,0.023364543025859268,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.781881666159552,0.9851597118396966,39276.033057851244
S254,GC_02,2025-01-05,2025-01,3.88,9548.0,0.09,0.95,0.99,-0.040000000000000036,-4.040404040404044,95.95959595959596,0.0,10050.526315789473,-1.5862142517765765,0.17986842105263134,0,1,-294.26754385964887,9888.755952844802,748.0570175438625,9833.42857142857,263.0746770677213,0.026753097880030937,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.969669781265018,1.031818616325719,29737.08641975309
S255,GC_02,2025-02-13,2025-02,3.87,9842.0,0.08,0.98,1.0,-0.020000000000000018,-2.0000000000000018,98.0,0.0,10042.857142857143,-0.7507103971788128,0.16986842105263156,0,1,-0.2675438596488675,9866.266837162282,2267.7105263158155,9820.57142857143,248.20882145406895,0.025274376675469605,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.103527573359008,1.0129517838118103,37442.25
S256,HPLC_01,2025-03-27,2025-03,5.31,10428.0,0.12,1.04,1.05,-0.010000000000000009,-0.9523809523809532,99.04761904761905,0.0,10026.923076923076,0.914613612325573,0.07533936651583684,0,1,49.58371040723978,10372.62976620419,-201.17194570136598,10392.0,227.36827688429338,0.021879164442291512,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.8548294360168325,0.9585192233359775,31329.0
S257,HPLC_01,2025-01-10,2025-01,5.15,10442.0,0.09,1.04,1.0,0.040000000000000036,4.0000000000000036,104.0,0.0,10040.384615384615,0.9543995101635618,-0.08466063348416242,0,1,63.58371040723978,10304.68897214171,-1202.4072398190056,10334.285714285714,259.65856702325726,0.025125932667442646,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.0398593354345897,1.061747705673858,52390.123456790134
S258,GC_02,2025-03-08,2025-03,3.59,10018.0,0.09,1.0,1.0,0.0,0.0,100.0,0.0,10018.0,-0.25054482435838293,-0.11013157894736869,0,1,175.73245614035113,9863.843464777077,790.3333333333721,9886.285714285714,258.8279443219045,0.026180504165269805,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.9749378153652057,0.9944594144369687,25457.97530864197
S259,HPLC_01,2025-03-07,2025-03,5.16,10462.0,0.12,1.05,1.01,0.040000000000000036,3.960396039603964,103.96039603960396,0.0,9963.809523809523,1.0112365070749743,-0.07466063348416263,0,1,83.58371040723978,10309.652112180707,228.72398190044623,10239.142857142857,152.68532844973166,0.014911924814411386,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.9759820316319907,1.0773552319326194,29584.0
S260,GC_02,2025-02-18,2025-02,3.54,10036.0,0.09,1.0,0.97,0.030000000000000027,3.092783505154642,103.09278350515466,0.0,10036.0,-0.19939152713811173,-0.1601315789473685,0,1,193.73245614035113,9853.705163008857,1928.8377192982734,9793.857142857143,176.6460005882054,0.018036407720837228,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.5058425371969235,0.9663320994161557,24753.77777777778
S261,GC_02,2025-03-22,2025-03,3.86,9752.0,0.09,0.98,0.97,0.010000000000000009,1.0309278350515474,101.03092783505154,0.0,9951.020408163266,-1.0064768832801692,0.15986842105263133,0,1,-90.26754385964887,9876.939047929944,355.36403508776857,9880.142857142857,166.27931177331786,0.01682964651195363,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.9149224188953649,1.0186795146113092,29431.308641975305
S262,GC_02,2025-03-15,2025-03,3.73,10171.0,0.07,1.02,1.04,-0.020000000000000018,-1.9230769230769247,98.07692307692307,0.0,9971.56862745098,0.18425820201392257,0.029868421052631433,0,1,328.73245614035113,9913.617176889351,891.1798245614482,9898.285714285714,234.68540239059715,0.023709701777135724,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.7568495506476123,0.9421238776831169,45429.87755102039
S263,GC_02,2025-03-11,2025-03,3.73,9971.0,0.11,1.0,0.98,0.020000000000000018,2.040816326530614,102.04081632653062,0.0,9971.0,-0.3841117671002023,0.029868421052631433,0,1,128.73245614035113,9760.998996369624,-167.34210526311654,9673.142857142857,176.836486215771,0.018281182117060448,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.865640574413997,1.1051704895139507,18397.223140495866
S264,HPLC_01,2025-03-29,2025-03,5.21,10073.0,0.1,1.01,0.99,0.020000000000000018,2.020202020202022,102.020202020202,0.0,9973.267326732674,-0.09424308285199862,-0.02466063348416281,0,1,-305.4162895927602,10353.731552237237,-326.8371040724069,10360.57142857143,244.53074594881446,0.02360205203300564,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.948457503581046,0.9243295841707216,43430.55999999999
S265,HPLC_01,2025-02-12,2025-02,5.21,10209.0,0.1,1.02,1.05,-0.030000000000000027,-2.8571428571428594,97.14285714285714,0.0,10008.823529411764,0.29224849614560633,-0.02466063348416281,0,1,-169.41628959276022,10456.716641215655,831.2850678732993,10500.42857142857,233.428687999041,0.022230396255843804,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.3697689314235353,1.0564186842577243,43430.55999999999
S266,HPLC_01,2025-01-10,2025-01,5.48,10710.0,0.1,1.07,1.12,-0.050000000000000044,-4.464285714285718,95.53571428571428,0.0,10009.345794392522,1.7160152687764891,0.24533936651583765,0,1,331.5837104072398,10385.751177713368,-870.8235294117658,10386.714285714286,296.1923441986718,0.028516462092930562,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.7342162327084643,1.0294233165361346,48048.64000000001
S267,GC_02,2025-03-13,2025-03,3.54,10078.0,0.09,1.01,0.99,0.020000000000000018,2.020202020202022,102.020202020202,0.0,9978.217821782178,-0.0800338336241455,-0.1601315789473685,0,1,235.73245614035113,9888.879486141248,382.85526315793686,9865.42857142857,222.2152538589943,0.02252464272079933,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.0666866184588875,0.9982284962231488,24753.77777777778
S268,HPLC_01,2025-03-15,2025-03,5.44,10107.0,0.11,1.01,1.02,-0.010000000000000009,-0.980392156862746,99.01960784313727,0.0,10006.930693069307,0.0023798118974026152,0.20533936651583762,0,1,-271.4162895927602,10350.794670369325,-141.5203619909571,10356.857142857143,310.7203611885464,0.030001414222734762,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.480322384079116,1.0628447056539851,39132.03305785125
S269,HPLC_01,2025-01-29,2025-01,5.39,10241.0,0.1,1.02,1.04,-0.020000000000000018,-1.9230769230769247,98.07692307692307,0.0,10040.196078431372,0.3831876912038663,0.1553393665158369,0,1,-137.41628959276022,10521.895389603427,-218.226244343894,10537.857142857143,215.75095872434784,0.020473892917649766,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.321979839083692,1.0089699073105367,46483.359999999986
S270,GC_02,2025-02-06,2025-02,3.55,10148.0,0.09,1.01,0.98,0.030000000000000027,3.061224489795921,103.0612244897959,0.0,10047.524752475247,0.11889565556579822,-0.15013157894736873,0,1,305.73245614035113,9919.474257210692,1985.5263157894951,9917.857142857143,188.64996560776004,0.019021242481156934,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.8506979183897176,1.0797727611057368,24893.827160493824
S271,HPLC_01,2025-01-22,2025-01,5.3,10421.0,0.1,1.04,1.08,-0.040000000000000036,-3.703703703703707,96.29629629629629,0.0,10020.192307692307,0.8947206634065786,0.06533936651583705,0,1,42.58371040723978,10424.19990960274,-1550.5656108597304,10388.42857142857,246.19020908155272,0.023698503328853107,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.5058480773641447,1.0896961518703765,44943.999999999985
S272,GC_02,2025-03-14,2025-03,3.74,9546.0,0.11,0.95,0.94,0.010000000000000009,1.0638297872340436,101.06382978723406,0.0,10048.42105263158,-1.5918979514677176,0.039868421052631664,0,1,-296.26754385964887,9818.08933888961,430.7149122807459,9846.142857142857,206.42305149976525,0.020964864566231256,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.576939258056333,0.9799395101089774,18496.0
S273,GC_02,2025-03-31,2025-03,3.6,9840.0,0.09,0.98,0.99,-0.010000000000000009,-1.010101010101011,98.98989898989899,0.0,10040.816326530612,-0.7563940968699541,-0.10013157894736846,0,1,-2.2675438596488675,9933.872027233287,-65.19736842099519,9965.142857142857,184.75337486446207,0.01853996249858413,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.7470662611781294,0.9201357138514799,25600.0
S274,GC_02,2025-01-05,2025-01,3.83,9711.0,0.1,0.97,1.02,-0.050000000000000044,-4.901960784313729,95.09803921568627,0.0,10011.340206185567,-1.1229927269485647,0.12986842105263152,0,1,-131.26754385964887,9853.204762275842,616.7894736842136,9858.857142857143,236.45114264292096,0.02398362601432282,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.436045250802472,1.036604259102421,23470.239999999998
S275,GC_02,2025-03-02,2025-03,3.59,9548.0,0.1,0.95,0.97,-0.020000000000000018,-2.061855670103095,97.9381443298969,0.0,10050.526315789473,-1.5862142517765765,-0.11013157894736869,0,1,-294.26754385964887,9701.124505761141,1032.3464912281052,9642.57142857143,170.85457475375466,0.017718777197491518,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.5839005058414426,0.9235506592383466,20620.96
S276,GC_02,2025-01-24,2025-01,3.76,10078.0,0.12,1.01,1.02,-0.010000000000000009,-0.980392156862746,99.01960784313727,0.0,9978.217821782178,-0.0800338336241455,0.05986842105263124,0,1,235.73245614035113,9887.106650242842,1492.5526315789612,9901.142857142857,253.41035796472002,0.025594051274788483,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.7252876612301424,1.013997102388537,15708.444444444443
S277,GC_02,2025-02-27,2025-02,3.68,10115.0,0.08,1.01,1.04,-0.030000000000000027,-2.8846153846153872,97.11538461538461,0.0,10014.851485148514,0.02511461066196761,-0.02013157894736839,0,1,272.73245614035113,9867.044587382217,2159.754385964945,9862.857142857143,227.36492588745497,0.023052643123003834,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.173884820530291,1.0649529516285574,33856.0
S278,GC_02,2025-02-10,2025-02,3.66,9968.0,0.12,1.0,1.0,0.0,0.0,100.0,0.0,9968.0,-0.3926373166369142,-0.04013157894736841,0,1,125.73245614035113,9937.863361610645,2631.8508771930065,9970.57142857143,197.6021736915333,0.019818540502632504,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.8128736104468188,1.0390233867541077,14884.000000000004
S279,GC_02,2025-03-13,2025-03,3.89,9863.0,0.13,0.99,0.99,0.0,0.0,100.0,0.0,9962.626262626263,-0.6910315504218297,0.18986842105263158,0,1,20.732456140351132,9883.703588912998,403.587719298288,9895.285714285714,202.2133479650549,0.02043532180916431,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.8490669122788654,0.9447838025583898,14326.24852071006
S280,GC_02,2025-01-06,2025-01,3.57,10068.0,0.12,1.01,1.04,-0.030000000000000027,-2.8846153846153872,97.11538461538461,0.0,9968.316831683169,-0.10845233207985173,-0.1301315789473687,0,1,225.73245614035113,9894.851047856539,845.2543859649159,9853.57142857143,231.28759668636027,0.023472463599920577,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.0807080341138353,1.0806547669626525,14161.0
S281,HPLC_01,2025-01-15,2025-01,5.15,10183.0,0.12,1.02,1.07,-0.050000000000000044,-4.672897196261686,95.32710280373831,0.0,9983.333333333334,0.21836040016077007,-0.08466063348416242,0,1,-195.41628959276022,10316.066529747519,-1552.1538461538476,10275.0,248.13235715373122,0.02414913451617822,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.1181231909514406,0.9692649986088083,29469.444444444453
S282,HPLC_01,2025-02-18,2025-02,5.17,10248.0,0.11,1.02,1.06,-0.040000000000000036,-3.7735849056603805,96.22641509433963,0.0,10047.05882352941,0.40308064012286066,-0.06466063348416284,0,1,-130.41628959276022,10306.86942791236,997.9592760180949,10339.57142857143,283.9688111646837,0.02746427287885358,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.331299539265455,0.9876471480691501,35344.0
S283,HPLC_01,2025-03-04,2025-03,5.26,10380.0,0.08,1.04,0.99,0.050000000000000044,5.0505050505050555,105.05050505050507,0.0,9980.76923076923,0.7782048197381831,0.025339366515837014,0,1,1.5837104072397779,10406.317236879599,998.8054298642473,10422.0,205.16334955347364,0.019685602528638806,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.236718958850348,0.9678428012958847,69169.0
S284,HPLC_01,2025-03-10,2025-03,5.32,10643.0,0.09,1.06,1.03,0.030000000000000027,2.9126213592233037,102.9126213592233,0.0,10040.566037735849,1.5256113291232574,0.08533936651583751,0,1,264.5837104072398,10328.549881436526,35.47511312216557,10275.0,216.40086259839094,0.021060911201789875,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.5786992850941584,0.9768702998063558,55905.97530864198
S285,GC_02,2025-03-27,2025-03,3.87,9747.0,0.1,0.97,1.0,-0.030000000000000027,-3.0000000000000027,97.0,0.0,10048.453608247422,-1.020686132508022,0.16986842105263156,0,1,-95.26754385964887,9747.642123401978,-584.9166666666133,9781.57142857143,221.54973643470112,0.02264970797918692,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.9717499456841567,0.9220087274294533,23963.039999999994
S286,GC_02,2025-01-09,2025-01,3.87,9538.0,0.11,0.95,0.97,-0.020000000000000018,-2.061855670103095,97.9381443298969,0.0,10040.0,-1.6146327502322826,0.16986842105263156,0,1,-304.26754385964887,9717.980569506384,294.3114035087783,9689.857142857143,170.073933502887,0.01755174828642924,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.0988041627191065,1.0273144468051674,19804.165289256198
S287,GC_02,2025-01-29,2025-01,3.75,9514.0,0.07,0.95,0.95,0.0,0.0,100.0,0.0,10014.736842105263,-1.6828371465259777,0.04986842105263145,0,1,-328.26754385964887,9861.912256643733,2368.3421052631747,9868.142857142857,204.60647478466564,0.020734040613991048,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.519214000806801,0.9995608045166855,45918.36734693877
